tree_id,family,genus,species,isTGDR,title,year,authors,lat,lng,icon_type
TGDR001-9906,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Davis, Mark F.,Eckert, Andrew J.,Choi, Minyoung,Neale, David Brian,Tsai, Chung-jui,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert",47.117,-122.117,parks
TGDR001-9907,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Choi, Minyoung,Wegrzyn, Jill L.,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Neale, David Brian,Lee, Jennifer M JM",47.117,-122.117,parks
TGDR001-9908,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Eckert, Andrew J.,Wegrzyn, Jill L.",47.117,-122.117,parks
TGDR001-9909,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Wegrzyn, Jill L.,Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM",47.117,-122.117,parks
TGDR001-9910,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",47.117,-122.117,parks
TGDR001-9911,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",47.100,-122.200,parks
TGDR001-9912,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Eckert, Andrew J.,Wegrzyn, Jill L.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Neale, David Brian",47.100,-122.200,parks
TGDR001-9913,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.",47.100,-122.200,parks
TGDR001-9914,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Eckert, Andrew J.",47.100,-122.200,parks
TGDR001-9915,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",47.100,-122.200,parks
TGDR001-9916,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",47.100,-122.200,parks
TGDR001-9917,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Eckert, Andrew J.",47.100,-122.200,parks
TGDR001-9918,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Neale, David Brian,Tsai, Chung-jui,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert",47.100,-122.200,parks
TGDR001-9919,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Wegrzyn, Jill L.,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Sykes, Robert,Davis, Mark F.,Neale, David Brian",47.100,-122.200,parks
TGDR001-9920,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",47.100,-122.200,parks
TGDR001-9921,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Davis, Mark F.,Wegrzyn, Jill L.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Neale, David Brian",47.100,-122.200,parks
TGDR001-9947,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Lee, Jennifer M JM,Choi, Minyoung,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.",46.050,-121.933,parks
TGDR001-9948,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Wegrzyn, Jill L.,Eckert, Andrew J.",46.050,-121.933,parks
TGDR001-9949,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",46.050,-121.933,parks
TGDR001-9950,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Tsai, Chung-jui,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Neale, David Brian",46.050,-121.933,parks
TGDR001-9951,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Choi, Minyoung,Eckert, Andrew J.,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Neale, David Brian,Wegrzyn, Jill L.,Tsai, Chung-jui",46.050,-121.933,parks
TGDR001-9952,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Tsai, Chung-jui,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.,Neale, David Brian",46.050,-121.933,parks
TGDR001-9953,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Tsai, Chung-jui,Choi, Minyoung,Eckert, Andrew J.,Neale, David Brian,Wegrzyn, Jill L.",46.150,-123.333,parks
TGDR001-9954,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Sykes, Robert,Tsai, Chung-jui,Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Davis, Mark F.",46.150,-123.333,parks
TGDR001-9955,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Tsai, Chung-jui,Neale, David Brian,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.",46.150,-123.333,parks
TGDR001-9956,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Davis, Mark F.,Neale, David Brian,Tsai, Chung-jui,Wegrzyn, Jill L.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",46.150,-123.333,parks
TGDR001-9957,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",46.150,-123.333,parks
TGDR001-9958,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",46.150,-123.333,parks
TGDR001-9959,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",45.950,-121.950,parks
TGDR001-9960,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",45.950,-121.950,parks
TGDR001-9961,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",45.950,-121.950,parks
TGDR001-9962,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Wegrzyn, Jill L.",45.950,-121.950,parks
TGDR001-9963,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",45.950,-121.950,parks
TGDR001-9964,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",45.950,-121.950,parks
TGDR001-9965,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Wegrzyn, Jill L.",45.950,-122.817,parks
TGDR001-9966,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",45.950,-122.817,parks
TGDR001-9967,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui",45.950,-122.817,parks
TGDR001-9968,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Eckert, Andrew J.,Choi, Minyoung,Lee, Jennifer M JM,Stanton, Brian J,Sykes, Robert,Davis, Mark F.,Tsai, Chung-jui,Neale, David Brian",45.950,-122.817,parks
TGDR001-9969,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Wegrzyn, Jill L.,Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.",45.950,-122.817,parks
TGDR001-9970,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.",45.950,-122.817,parks
TGDR001-9971,Saliceae,Populus,Populus trichocarpa,true,"Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.",2010,"Eckert, Andrew J.,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Neale, David Brian,Wegrzyn, Jill L.",45.950,-122.817,parks
TGDR003-AK11,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.16525,140.1390833,parks
TGDR003-AK12,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Suzuki, Masanori ,Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.16294444,140.1391667,parks
TGDR003-AK13,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.16258333,140.1398889,parks
TGDR003-AK14,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.16272222,140.1402778,parks
TGDR003-AK2,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.16447222,140.1424722,parks
TGDR003-AK3,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.16483333,140.1421944,parks
TGDR003-AK4,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.165,140.1423333,parks
TGDR003-AK5,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.16552778,140.1424444,parks
TGDR003-AK7,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.16636111,140.1466944,parks
TGDR003-AK8,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Sase, Tadashi ,Iwasaki, Takaya,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y",35.16480556,140.14,parks
TGDR003-AK9,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y",35.16458333,140.1398056,parks
TGDR003-FT1,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Sase, Tadashi ,Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Iwasaki, Takaya",35.16716667,140.0301944,parks
TGDR003-Ishii1,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Endo, Ryota ,Watano, Yasuyuki Y,Tohei, Kazuo ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.183333,140.016388,parks
TGDR003-Ishii2,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Iwasaki, Takaya,Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ",35.183334,140.016389,parks
TGDR003-Ishii3,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Sase, Tadashi ,Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Iwasaki, Takaya",35.183335,140.01639,parks
TGDR003-Kamata1,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Sase, Tadashi ,Tohei, Kazuo ,Endo, Ryota ,Watano, Yasuyuki Y,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Iwasaki, Takaya",35.197655,140.021338,parks
TGDR003-Kamata2,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Sase, Tadashi ,Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Iwasaki, Takaya",35.197656,140.021339,parks
TGDR003-KB1,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y,Iwasaki, Takaya",35.18791667,140.0271667,parks
TGDR003-KB2,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y",35.18869444,140.0270278,parks
TGDR003-KB3,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Tohei, Kazuo ,Endo, Ryota ,Suzuki, Masanori ,Ikeda, Hiroyuki ,TANI, NAOKI,Ozaki, Kemrio ,Ohsawa, Takeshi A,Takeda, Shohei ,Sase, Tadashi ,Iwasaki, Takaya",35.18855556,140.0269722,parks
TGDR003-KB4,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Watano, Yasuyuki Y,Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ",35.18858333,140.0270278,parks
TGDR003-KB5,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y",35.18763889,140.0259722,parks
TGDR003-KB6,Pinaceae,Pinus,Pinus parviflora,true,"Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan",2012,"Tohei, Kazuo ,Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Watano, Yasuyuki Y",35.18825,140.0266667,parks
